AQIID,CityID,Date,AQI,AQICategory,PM2_5,PM10,CO_mg_m3,NO2_ug_m3,SO2_ug_m3,O3_ug_m3
2121,6,2026-05-06,130,Poor,72.6,130.0,0.9,39.9,4.8,18.2
2122,6,2026-05-07,84,Moderate,46.1,73.5,0.87,12.8,10.0,23.0
2123,6,2026-05-08,100,Moderate,56.8,96.9,1.04,19.0,12.8,50.5
2124,6,2026-05-09,79,Moderate,37.1,60.2,1.27,38.8,10.8,30.5
2125,6,2026-05-10,31,Good,15.1,23.1,1.19,27.4,5.8,27.7
2126,6,2026-05-11,64,Moderate,26.9,39.2,1.22,39.8,12.9,17.8
2127,6,2026-05-12,96,Moderate,50.8,78.4,1.94,35.5,11.9,14.3
2128,6,2026-05-13,87,Moderate,42.6,74.3,0.84,46.9,13.8,22.2
2129,6,2026-05-14,85,Moderate,37.2,61.8,0.69,34.6,14.7,9.5
2130,6,2026-05-15,95,Moderate,38.1,63.6,1.87,33.2,14.3,32.8
2131,6,2026-05-16,78,Moderate,41.0,58.3,0.89,47.0,20.6,26.8
2132,6,2026-05-17,65,Moderate,36.8,64.3,0.58,46.6,17.5,29.2
2133,6,2026-05-18,17,Good,9.2,14.2,0.91,37.2,20.4,23.5
2134,6,2026-05-19,100,Moderate,50.1,76.6,0.26,50.0,17.9,23.2
2135,6,2026-05-20,53,Moderate,22.3,35.8,1.16,8.1,8.9,28.8
2136,6,2026-05-21,109,Poor,55.9,80.7,1.47,50.1,16.7,23.9
2137,6,2026-05-22,47,Good,25.9,40.2,1.47,40.7,18.5,26.7
2138,6,2026-05-23,52,Moderate,22.2,31.9,1.13,19.8,12.3,25.0
2139,6,2026-05-24,117,Poor,67.1,96.2,1.11,27.2,1.8,32.3
2140,6,2026-05-25,47,Good,21.3,36.7,0.7,12.3,19.9,22.6
2141,6,2026-05-26,88,Moderate,44.8,80.0,1.21,31.5,8.1,30.5
2142,6,2026-05-27,64,Moderate,33.0,47.2,1.36,29.5,10.5,19.3
2143,6,2026-05-28,49,Good,23.9,37.2,1.44,18.5,8.1,31.9
2144,6,2026-05-29,94,Moderate,46.1,66.4,0.44,36.8,16.1,30.3
2145,6,2026-05-30,15,Good,8.1,11.7,1.89,47.9,11.3,7.6
2146,6,2026-05-31,142,Poor,79.8,134.7,1.7,69.2,14.5,29.5
2147,6,2026-06-01,69,Moderate,30.8,54.9,1.34,66.0,20.4,16.9
2148,6,2026-06-02,172,Poor,91.6,135.3,1.41,6.4,10.7,31.3
2149,6,2026-06-03,35,Good,18.4,26.9,0.77,39.2,12.8,48.0
2150,6,2026-06-04,153,Poor,66.1,112.4,1.81,36.2,6.3,18.0
2151,6,2026-06-05,78,Moderate,43.9,69.0,1.23,34.8,13.6,42.8
2152,6,2026-06-06,59,Moderate,25.0,42.7,0.42,35.2,5.6,2
2153,6,2026-06-07,88,Moderate,46.0,66.5,1.17,54.7,9.7,25.6
2154,6,2026-06-08,82,Moderate,38.2,63.4,1.61,39.6,17.0,9.1
2155,6,2026-06-09,40,Good,18.8,26.5,1.01,19.6,10.0,31.7
2156,6,2026-06-10,127,Poor,55.4,87.7,0.97,20.8,17.0,8.7
2157,6,2026-06-11,75,Moderate,35.1,52.2,1.05,29.8,17.7,5.9
2158,6,2026-06-12,53,Moderate,26.4,47.5,0.58,23.8,6.9,32.4
2159,6,2026-06-13,83,Moderate,36.7,56.6,0.77,29.1,10.3,21.0
2160,6,2026-06-14,64,Moderate,28.6,40.9,1.58,20.3,10.0,34.1
2161,6,2026-06-15,31,Good,16.6,29.0,1.25,39.4,12.8,39.7
2162,6,2026-06-16,84,Moderate,45.0,71.4,1.01,29.5,13.6,33.0
2163,6,2026-06-17,58,Moderate,26.3,42.8,0.85,31.8,17.3,34.0
2164,6,2026-06-18,16,Good,8.1,13.0,1.19,23.3,4.6,14.2
2165,6,2026-06-19,41,Good,17.1,25.7,2.09,43.5,15.2,38.5
2166,6,2026-06-20,120,Poor,50.2,72.9,1.01,21.6,13.7,45.3
2167,6,2026-06-21,97,Moderate,49.2,77.6,1.25,38.9,4.8,40.8
2168,6,2026-06-22,115,Poor,50.9,83.5,0.93,45.3,18.3,21.4
2169,6,2026-06-23,94,Moderate,48.3,69.8,1.39,36.9,15.0,46.2
2170,6,2026-06-24,60,Moderate,33.5,52.8,1.28,28.5,24.0,19.1
2171,6,2026-06-25,67,Moderate,38.2,62.8,1.12,37.7,16.9,25.4
2172,6,2026-06-26,82,Moderate,40.7,72.7,1.59,30.0,12.9,24.1
2173,6,2026-06-27,48,Good,28.3,45.8,0.62,50.3,21.8,24.2
2174,6,2026-06-28,69,Moderate,39.2,58.2,1.41,29.8,5.5,32.9
2175,6,2026-06-29,59,Moderate,27.4,38.5,1.64,48.9,13.4,19.4
2176,6,2026-06-30,119,Poor,53.9,78.3,1.45,32.9,12.9,13.9
2177,6,2026-07-01,96,Moderate,56.4,96.0,1.48,51.1,8.6,32.4
2178,6,2026-07-02,60,Moderate,26.8,42.9,1.72,53.0,11.4,37.4
2179,6,2026-07-03,145,Poor,60.4,105.0,0.24,33.1,18.7,20.0
2180,6,2026-07-04,117,Poor,48.4,72.8,1.1,26.0,11.7,36.8
2181,6,2026-07-05,74,Moderate,31.5,45.9,1.13,49.9,15.1,23.3
2182,6,2026-07-06,36,Good,21.3,32.3,1.23,37.9,24.5,23.5
2183,6,2026-07-07,94,Moderate,48.0,77.2,0.89,34.4,10.9,22.7
2184,6,2026-07-08,67,Moderate,39.2,57.3,1.72,39.7,21.1,18.4
2185,6,2026-07-09,88,Moderate,51.3,84.0,0.71,55.6,14.5,32.2
2186,6,2026-07-10,43,Good,21.8,36.6,1.23,41.1,10.6,17.5
2187,6,2026-07-11,150,Poor,80.0,131.1,1.44,48.7,11.6,30.7
2188,6,2026-07-12,128,Poor,58.7,97.6,1.33,51.3,6.5,20.3
2189,6,2026-07-13,73,Moderate,32.4,49.7,0.88,37.3,14.3,24.0
2190,6,2026-07-14,98,Moderate,58.7,92.3,1.08,47.7,12.3,31.5
2191,7,2025-07-15,79,Moderate,38.5,58.4,1.15,36.3,14.1,21.7
2192,7,2025-07-16,108,Poor,44.8,75.8,1.4,29.2,19.4,23.7
2193,7,2025-07-17,141,Poor,66.2,101.2,1.86,35.8,14.3,36.7
2194,7,2025-07-18,34,Good,18.6,32.8,1.19,20.0,7.8,44.7
2195,7,2025-07-19,102,Poor,57.6,94.4,1.31,35.6,11.2,46.0
2196,7,2025-07-20,97,Moderate,52.9,75.2,1.73,64.3,3.3,27.7
2197,7,2025-07-21,31,Good,16.0,27.5,0.63,42.9,5.7,13.3
2198,7,2025-07-22,90,Moderate,43.3,67.3,1.04,34.0,18.9,30.8
2199,7,2025-07-23,78,Moderate,45.0,66.2,1.68,18.3,22.3,27.7
2200,7,2025-07-24,101,Poor,43.9,65.2,1.29,34.9,11.7,52.2
2201,7,2025-07-25,164,Poor,96.2,143.7,1.52,22.5,13.9,39.6
2202,7,2025-07-26,176,Poor,95.2,167.4,2.17,44.3,17.4,18.7
2203,7,2025-07-27,97,Moderate,50.8,87.5,1.31,63.8,12.4,2
2204,7,2025-07-28,61,Moderate,31.7,50.0,1.05,20.7,22.0,39.6
2205,7,2025-07-29,64,Moderate,37.6,64.3,1.07,46.2,12.7,26.0
2206,7,2025-07-30,182,Poor,83.6,142.4,0.54,32.6,8.9,44.0
2207,7,2025-07-31,94,Moderate,37.7,60.5,1.1,35.9,3.3,10.1
2208,7,2025-08-01,125,Poor,69.0,120.0,1.65,43.7,6.6,35.8
2209,7,2025-08-02,135,Poor,79.2,117.2,1.55,24.3,7.1,21.0
2210,7,2025-08-03,85,Moderate,42.9,71.6,0.94,47.8,9.0,32.2
2211,7,2025-08-04,159,Poor,94.7,154.6,1.14,18.1,13.3,31.8
2212,7,2025-08-05,120,Poor,55.5,99.8,0.49,25.5,15.3,22.6
2213,7,2025-08-06,28,Good,13.3,23.0,1.3,29.6,12.6,19.1
2214,7,2025-08-07,162,Poor,73.9,115.5,0.37,56.8,3.2,21.6
2215,7,2025-08-08,120,Poor,57.1,85.3,1.52,66.2,17.9,47.0
2216,7,2025-08-09,168,Poor,94.3,145.9,1.56,2,13.2,30.9
2217,7,2025-08-10,73,Moderate,36.4,58.1,1.12,41.3,16.4,28.2
2218,7,2025-08-11,167,Poor,73.6,112.6,1.88,36.5,19.2,30.5
2219,7,2025-08-12,125,Poor,55.1,79.7,0.62,33.0,19.4,31.6
2220,7,2025-08-13,116,Poor,48.4,82.1,1.26,36.4,7.9,30.5
2221,7,2025-08-14,108,Poor,64.7,108.3,1.61,30.1,11.1,12.5
2222,7,2025-08-15,76,Moderate,43.9,64.8,0.84,35.0,15.5,31.2
2223,7,2025-08-16,124,Poor,56.1,96.0,0.63,35.0,6.0,39.6
2224,7,2025-08-17,116,Poor,60.0,95.1,0.86,26.0,11.6,34.5
2225,7,2025-08-18,103,Poor,46.9,78.4,0.88,33.2,10.4,34.6
2226,7,2025-08-19,153,Poor,64.5,98.5,1.19,25.4,6.3,35.6
2227,7,2025-08-20,157,Poor,78.0,131.0,1.69,28.9,10.8,31.6
2228,7,2025-08-21,51,Moderate,27.5,46.4,0.68,33.1,22.2,31.3
2229,7,2025-08-22,134,Poor,75.8,115.3,0.99,33.8,7.4,7.0
2230,7,2025-08-23,68,Moderate,39.1,55.5,1.5,57.4,15.3,28.9
2231,7,2025-08-24,15,Good,7.2,12.5,0.98,5.0,11.9,20.4
2232,7,2025-08-25,100,Moderate,58.7,85.8,0.69,33.6,15.3,35.2
2233,7,2025-08-26,165,Poor,75.1,132.1,0.98,54.0,18.4,41.4
2234,7,2025-08-27,67,Moderate,32.9,46.8,1.02,45.4,6.0,45.5
2235,7,2025-08-28,96,Moderate,55.6,78.2,0.92,35.1,11.0,10.6
2236,7,2025-08-29,94,Moderate,40.0,66.9,1.71,59.1,19.5,29.5
2237,7,2025-08-30,129,Poor,51.8,85.7,1.5,33.2,5.7,20.6
2238,7,2025-08-31,84,Moderate,44.2,65.5,0.92,30.7,14.4,26.5
2239,7,2025-09-01,94,Moderate,49.3,73.1,1.08,56.2,9.2,35.3
2240,7,2025-09-02,55,Moderate,32.0,54.0,1.24,40.8,14.6,34.7
2241,7,2025-09-03,119,Poor,65.9,102.6,1.22,42.8,13.2,13.8
2242,7,2025-09-04,102,Poor,42.5,72.4,0.64,26.9,4.8,24.1
2243,7,2025-09-05,131,Poor,70.4,104.0,1.09,47.7,22.6,22.7
2244,7,2025-09-06,166,Poor,99.2,143.6,0.72,28.5,19.5,32.4
2245,7,2025-09-07,114,Poor,48.9,86.4,0.7,48.2,16.6,12.2
2246,7,2025-09-08,129,Poor,59.8,106.3,1.2,31.1,11.5,42.7
2247,7,2025-09-09,122,Poor,52.0,82.7,0.83,29.6,2.1,49.8
2248,7,2025-09-10,105,Poor,61.3,101.4,1.82,33.8,12.4,22.0
2249,7,2025-09-11,125,Poor,67.1,106.1,1.43,48.7,13.2,10.0
2250,7,2025-09-12,104,Poor,55.1,88.7,1.19,22.4,11.6,35.0
2251,7,2025-09-13,104,Poor,60.1,107.9,0.44,34.1,12.3,20.4
2252,7,2025-09-14,74,Moderate,29.6,52.7,0.2,37.3,11.9,18.2
2253,7,2025-09-15,116,Poor,54.7,87.9,0.2,59.7,5.0,24.9
2254,7,2025-09-16,34,Good,15.8,27.4,1.15,45.7,12.6,34.8
2255,7,2025-09-17,115,Poor,46.9,70.3,0.57,28.8,1,6.7
2256,7,2025-09-18,61,Moderate,33.9,48.2,0.5,42.5,9.6,18.0
2257,7,2025-09-19,117,Poor,50.7,90.0,0.2,39.6,10.3,27.1
2258,7,2025-09-20,35,Good,17.2,28.4,1.38,47.4,18.5,15.7
2259,7,2025-09-21,98,Moderate,52.1,88.7,1.29,32.2,14.2,20.9
2260,7,2025-09-22,118,Poor,70.2,102.5,1.79,46.1,7.8,5.6
2261,7,2025-09-23,145,Poor,76.5,117.3,1.27,24.7,15.5,25.9
2262,7,2025-09-24,135,Poor,57.0,100.1,0.77,38.0,9.8,42.7
2263,7,2025-09-25,125,Poor,64.1,90.8,0.41,27.6,1,24.5
2264,7,2025-09-26,71,Moderate,35.4,62.3,1.07,20.6,12.9,46.1
2265,7,2025-09-27,210,Unhealthy,108.2,157.3,0.93,26.1,4.8,29.4
2266,7,2025-09-28,109,Poor,48.3,73.5,1.47,26.8,20.6,25.1
2267,7,2025-09-29,93,Moderate,37.5,64.6,0.42,29.2,9.8,29.2
2268,7,2025-09-30,85,Moderate,50.0,88.7,1.24,45.7,14.6,46.0
2269,7,2025-10-01,110,Poor,46.4,82.3,1.75,15.7,8.1,45.0
2270,7,2025-10-02,121,Poor,61.7,99.1,1.65,14.6,3.8,23.2
2271,7,2025-10-03,57,Moderate,29.2,52.4,0.94,28.6,12.6,33.8
2272,7,2025-10-04,152,Poor,87.4,139.2,1.62,38.9,15.1,24.0
2273,7,2025-10-05,126,Poor,71.7,111.7,0.54,38.8,10.4,34.1
2274,7,2025-10-06,115,Poor,52.4,82.3,0.7,38.1,12.5,30.7
2275,7,2025-10-07,112,Poor,53.5,76.3,1.24,26.7,10.3,25.8
2276,7,2025-10-08,116,Poor,61.5,103.3,1.73,28.7,17.3,12.8
2277,7,2025-10-09,106,Poor,43.8,70.9,1.42,39.9,13.2,27.5
2278,7,2025-10-10,131,Poor,72.8,107.0,0.88,46.5,14.3,28.4
2279,7,2025-10-11,99,Moderate,49.4,75.8,1.1,27.5,21.3,33.9
2280,7,2025-10-12,112,Poor,61.2,108.4,1.32,31.6,8.6,10.4
2281,7,2025-10-13,139,Poor,79.0,115.9,1.61,38.5,4.0,41.5
2282,7,2025-10-14,89,Moderate,39.9,69.7,1.01,26.9,16.5,32.1
2283,7,2025-10-15,135,Poor,58.3,92.4,1.02,36.0,3.1,17.6
2284,7,2025-10-16,125,Poor,61.7,102.5,0.78,34.5,15.2,29.1
2285,7,2025-10-17,187,Poor,109.2,167.4,0.65,43.2,9.7,28.2
2286,7,2025-10-18,98,Moderate,46.7,75.4,1.07,52.3,20.4,23.1
2287,7,2025-10-19,76,Moderate,36.9,55.9,0.84,55.9,10.7,18.3
2288,7,2025-10-20,80,Moderate,44.2,70.4,1.34,54.2,8.2,42.9
2289,7,2025-10-21,46,Good,27.5,48.5,0.59,36.7,12.4,47.1
2290,7,2025-10-22,124,Poor,61.3,91.6,1.99,9.0,1,24.8
2291,7,2025-10-23,107,Poor,56.5,80.7,0.83,17.5,10.1,49.0
2292,7,2025-10-24,133,Poor,58.1,82.7,0.54,33.4,12.9,42.9
2293,7,2025-10-25,160,Poor,72.3,109.6,2.01,23.0,17.4,12.6
2294,7,2025-10-26,184,Poor,101.9,179.8,1.51,30.8,18.7,19.9
2295,7,2025-10-27,125,Poor,69.9,120.7,0.82,33.2,6.5,32.4
2296,7,2025-10-28,75,Moderate,30.4,53.8,0.69,30.3,13.1,11.6
2297,7,2025-10-29,113,Poor,62.6,90.7,1.13,18.8,13.2,22.1
2298,7,2025-10-30,106,Poor,52.0,74.6,0.78,31.1,10.2,8.6
2299,7,2025-10-31,123,Poor,49.9,79.7,0.87,43.9,7.5,31.7
2300,7,2025-11-01,172,Poor,86.0,123.0,2.0,25.5,14.8,23.8
2301,7,2025-11-02,197,Poor,109.8,158.6,0.2,30.7,12.8,38.1
2302,7,2025-11-03,237,Unhealthy,102.9,173.3,1.12,15.4,9.5,23.9
2303,7,2025-11-04,115,Poor,63.8,111.4,1.45,31.5,17.6,33.1
2304,7,2025-11-05,210,Unhealthy,121.1,193.8,1.94,39.5,15.1,21.1
2305,7,2025-11-06,166,Poor,75.2,110.9,0.97,30.8,11.3,37.4
2306,7,2025-11-07,219,Unhealthy,92.8,140.7,1.45,28.8,2.4,38.7
2307,7,2025-11-08,148,Poor,60.0,107.3,0.69,18.9,12.4,26.6
2308,7,2025-11-09,218,Unhealthy,96.6,173.6,0.94,41.7,2.9,38.6
2309,7,2025-11-10,108,Poor,54.7,83.2,0.94,24.1,5.5,27.0
2310,7,2025-11-11,129,Poor,67.5,121.5,1.37,40.8,8.8,40.4
2311,7,2025-11-12,226,Unhealthy,102.7,169.3,1.11,26.9,13.7,23.6
2312,7,2025-11-13,169,Poor,86.9,123.0,1.56,29.2,12.1,18.8
2313,7,2025-11-14,186,Poor,82.4,123.7,0.6,40.0,11.1,32.9
2314,7,2025-11-15,141,Poor,61.3,96.9,1.31,19.9,9.3,28.9
2315,7,2025-11-16,201,Unhealthy,112.0,186.3,1.02,32.3,14.4,34.3
2316,7,2025-11-17,213,Unhealthy,123.3,212.7,0.66,13.7,14.3,38.4
2317,7,2025-11-18,120,Poor,64.3,104.7,1.69,28.1,15.2,43.1
2318,7,2025-11-19,174,Poor,85.4,130.4,1.3,41.8,1,39.4
2319,7,2025-11-20,199,Poor,97.2,154.9,1.55,35.6,12.7,8.1
2320,7,2025-11-21,196,Poor,94.4,152.7,0.89,39.4,12.2,14.1
2321,7,2025-11-22,155,Poor,79.9,139.2,1.62,43.0,12.8,26.9
2322,7,2025-11-23,149,Poor,88.3,127.6,0.72,44.4,12.4,31.7
2323,7,2025-11-24,130,Poor,59.9,84.5,0.59,31.8,5.4,39.7
2324,7,2025-11-25,145,Poor,69.1,97.3,1.42,17.5,11.2,36.3
2325,7,2025-11-26,198,Poor,86.3,125.2,1.06,36.7,16.4,15.2
2326,7,2025-11-27,202,Unhealthy,86.2,141.1,1.95,31.0,17.0,33.7
2327,7,2025-11-28,144,Poor,72.3,113.0,2.0,27.3,13.9,25.0
2328,7,2025-11-29,167,Poor,84.8,132.0,1.14,35.3,21.1,21.5
2329,7,2025-11-30,177,Poor,74.5,115.5,1.69,39.6,17.0,10.2
2330,7,2025-12-01,203,Unhealthy,116.9,165.2,0.96,26.7,2.9,41.7
2331,7,2025-12-02,234,Unhealthy,114.5,187.4,1.48,18.7,17.1,25.2
2332,7,2025-12-03,175,Poor,88.7,145.8,0.2,38.5,7.6,27.7
2333,7,2025-12-04,206,Unhealthy,109.9,197.6,0.75,55.9,8.1,18.7
2334,7,2025-12-05,186,Poor,98.0,161.7,1.01,39.9,4.1,22.9
2335,7,2025-12-06,132,Poor,69.8,117.4,1.08,37.6,15.0,17.2
2336,7,2025-12-07,176,Poor,88.3,135.0,0.96,43.9,4.5,30.2
2337,7,2025-12-08,180,Poor,99.7,171.3,1.12,33.8,5.7,21.5
2338,7,2025-12-09,169,Poor,85.9,133.1,0.53,45.3,9.8,5.4
2339,7,2025-12-10,203,Unhealthy,93.7,167.7,0.6,55.2,16.0,22.9
2340,7,2025-12-11,179,Poor,87.9,155.2,1.43,30.3,16.6,24.6
2341,7,2025-12-12,114,Poor,59.8,96.6,1.63,13.4,9.7,48.8
2342,7,2025-12-13,243,Unhealthy,125.8,177.5,0.81,31.7,12.2,32.6
2343,7,2025-12-14,158,Poor,92.7,164.1,0.43,66.7,15.3,21.0
2344,7,2025-12-15,187,Poor,103.9,181.3,1.13,45.8,9.9,16.3
2345,7,2025-12-16,147,Poor,82.4,122.8,1.07,48.4,15.5,22.5
2346,7,2025-12-17,143,Poor,65.4,100.1,0.89,31.6,16.0,3.8
2347,7,2025-12-18,172,Poor,101.0,157.3,1.14,27.5,13.4,17.1
2348,7,2025-12-19,170,Poor,91.7,131.6,1.02,34.0,18.5,8.7
2349,7,2025-12-20,177,Poor,102.5,174.1,1.1,16.2,17.8,26.4
2350,7,2025-12-21,171,Poor,92.9,160.7,1.2,25.1,6.5,17.0
2351,7,2025-12-22,197,Poor,117.2,208.8,0.85,27.9,3.8,24.8
2352,7,2025-12-23,186,Poor,101.6,173.3,1.32,32.1,13.9,29.6
2353,7,2025-12-24,218,Unhealthy,92.3,164.5,1.71,26.0,16.1,55.9
2354,7,2025-12-25,162,Poor,69.9,111.3,1.53,31.6,8.0,34.1
2355,7,2025-12-26,186,Poor,79.5,135.2,1.26,40.4,17.7,39.5
2356,7,2025-12-27,203,Unhealthy,112.2,178.4,1.02,29.6,1.2,33.4
2357,7,2025-12-28,160,Poor,81.3,123.4,1.49,24.2,10.2,17.7
2358,7,2025-12-29,152,Poor,70.6,111.7,1.15,8.1,14.2,31.0
2359,7,2025-12-30,175,Poor,81.2,135.9,1.29,33.0,17.8,36.9
2360,7,2025-12-31,229,Unhealthy,104.7,173.3,1.66,8.5,12.8,37.1
2361,7,2026-01-01,160,Poor,82.0,139.0,1.47,30.0,6.2,22.3
2362,7,2026-01-02,159,Poor,93.9,154.4,0.32,42.0,14.5,41.5
2363,7,2026-01-03,137,Poor,59.2,95.3,1.23,25.5,1,29.8
2364,7,2026-01-04,134,Poor,77.4,119.7,0.73,49.0,14.7,28.6
2365,7,2026-01-05,141,Poor,72.4,103.7,0.6,49.3,8.9,23.6
2366,7,2026-01-06,160,Poor,70.1,123.4,0.84,30.9,20.6,28.8
2367,7,2026-01-07,149,Poor,81.4,115.9,1.31,39.3,5.2,26.1
2368,7,2026-01-08,196,Poor,105.0,171.7,1.38,41.1,12.2,24.2
2369,7,2026-01-09,203,Unhealthy,89.5,144.8,1.53,18.2,13.0,45.1
2370,7,2026-01-10,199,Poor,104.9,147.8,1.05,41.2,19.1,45.3
2371,7,2026-01-11,171,Poor,78.2,126.4,1.06,26.3,9.1,46.7
2372,7,2026-01-12,206,Unhealthy,104.1,168.7,1.0,41.9,10.0,19.9
2373,7,2026-01-13,120,Poor,57.2,83.3,1.35,37.0,13.5,27.8
2374,7,2026-01-14,139,Poor,63.0,108.5,1.03,35.6,16.8,25.8
2375,7,2026-01-15,182,Poor,95.4,160.2,1.73,39.4,7.2,25.7
2376,7,2026-01-16,166,Poor,99.2,171.9,1.1,49.5,4.1,28.7
2377,7,2026-01-17,148,Poor,82.2,140.7,1.52,31.1,1,19.2
2378,7,2026-01-18,136,Poor,78.5,137.7,1.81,47.2,10.9,25.5
2379,7,2026-01-19,163,Poor,75.2,111.2,1.12,64.3,12.6,19.4
2380,7,2026-01-20,195,Poor,87.7,128.7,0.82,47.6,4.2,32.0
2381,7,2026-01-21,175,Poor,94.4,147.1,1.39,42.0,2.4,22.5
2382,7,2026-01-22,201,Unhealthy,111.9,170.3,1.17,43.5,11.8,11.6
2383,7,2026-01-23,190,Poor,76.1,114.5,0.92,43.8,10.8,5.2
2384,7,2026-01-24,179,Poor,105.6,158.4,1.61,40.6,10.1,35.4
2385,7,2026-01-25,205,Unhealthy,110.5,157.4,0.8,30.1,10.8,48.7
2386,7,2026-01-26,190,Poor,102.3,144.0,1.11,26.6,20.3,31.8
2387,7,2026-01-27,160,Poor,82.6,145.2,1.03,35.5,15.8,18.1
2388,7,2026-01-28,113,Poor,60.9,86.6,0.65,32.5,17.7,24.8
2389,7,2026-01-29,153,Poor,71.2,118.8,0.75,41.2,15.9,34.3
2390,7,2026-01-30,139,Poor,70.1,111.3,0.82,44.5,12.5,19.7
2391,7,2026-01-31,215,Unhealthy,107.3,164.9,1.0,42.1,13.8,29.8
2392,7,2026-02-01,93,Moderate,44.8,70.6,0.93,30.8,15.7,45.9
2393,7,2026-02-02,139,Poor,72.6,127.5,1.31,41.5,17.3,34.4
2394,7,2026-02-03,127,Poor,64.7,92.5,0.94,54.3,11.1,12.6
2395,7,2026-02-04,90,Moderate,45.0,74.2,0.72,41.7,14.6,26.1
2396,7,2026-02-05,135,Poor,64.3,114.8,0.63,49.2,23.2,27.2
2397,7,2026-02-06,93,Moderate,41.3,65.5,1.42,17.1,3.9,42.4
2398,7,2026-02-07,105,Poor,46.6,81.5,1.01,22.5,16.6,26.6
2399,7,2026-02-08,155,Poor,75.4,116.3,1.75,50.0,8.8,8.0
2400,7,2026-02-09,169,Poor,88.6,159.0,0.78,49.1,6.5,24.1
2401,7,2026-02-10,77,Moderate,41.8,71.1,0.67,76.7,3.4,48.4
2402,7,2026-02-11,77,Moderate,41.1,68.7,1.35,27.7,19.9,9.9
2403,7,2026-02-12,55,Moderate,26.5,42.1,1.01,36.9,12.7,24.6
2404,7,2026-02-13,138,Poor,57.4,101.7,0.71,51.9,10.5,31.4
2405,7,2026-02-14,81,Moderate,42.0,68.0,1.11,23.8,10.1,28.7
2406,7,2026-02-15,39,Good,22.5,32.3,0.58,29.5,13.8,29.5
2407,7,2026-02-16,44,Good,22.8,40.2,1.09,43.7,4.8,36.8
2408,7,2026-02-17,82,Moderate,43.3,66.8,0.62,44.7,11.9,31.5
2409,7,2026-02-18,158,Poor,94.1,161.0,1.27,18.1,16.9,14.4
2410,7,2026-02-19,116,Poor,54.4,81.5,1.17,11.5,18.3,15.7
2411,7,2026-02-20,104,Poor,54.2,95.1,0.41,33.8,10.0,26.5
2412,7,2026-02-21,57,Moderate,30.4,44.7,1.07,32.0,14.3,17.6
2413,7,2026-02-22,111,Poor,54.4,89.7,1.46,53.0,21.1,28.2
2414,7,2026-02-23,119,Poor,71.0,123.8,0.59,34.2,12.8,24.8
2415,7,2026-02-24,88,Moderate,49.3,88.6,1.26,44.2,8.2,28.6
2416,7,2026-02-25,96,Moderate,39.5,65.6,1.32,24.9,12.2,24.3
2417,7,2026-02-26,158,Poor,87.3,147.7,1.37,47.1,6.8,17.3
2418,7,2026-02-27,93,Moderate,54.7,81.2,1.45,36.3,16.2,23.5
2419,7,2026-02-28,126,Poor,56.0,80.5,1.57,18.6,20.3,51.1
2420,7,2026-03-01,112,Poor,57.8,85.4,1.23,27.1,6.8,13.4
2421,7,2026-03-02,136,Poor,54.6,96.1,0.97,18.0,16.4,13.6
2422,7,2026-03-03,115,Poor,65.2,101.3,1.46,46.6,14.3,39.8
2423,7,2026-03-04,122,Poor,70.2,123.7,1.21,53.8,9.1,25.2
2424,7,2026-03-05,160,Poor,88.9,154.0,1.24,13.3,6.3,32.5
2425,7,2026-03-06,110,Poor,58.7,94.3,1.93,30.1,15.7,30.6
2426,7,2026-03-07,129,Poor,70.2,125.8,1.02,29.2,10.4,26.9
2427,7,2026-03-08,113,Poor,48.1,70.7,0.29,18.1,7.5,27.0
2428,7,2026-03-09,82,Moderate,47.6,73.3,1.69,27.9,7.7,22.6
2429,7,2026-03-10,60,Moderate,24.8,43.0,1.14,53.5,1.5,31.7
2430,7,2026-03-11,144,Poor,78.4,119.0,1.33,23.0,19.4,29.8
2431,7,2026-03-12,109,Poor,62.7,112.8,1.46,42.7,12.0,31.8
2432,7,2026-03-13,209,Unhealthy,97.7,163.7,0.7,29.7,26.4,23.9
2433,7,2026-03-14,67,Moderate,33.6,60.0,1.37,18.3,2.4,30.1
2434,7,2026-03-15,129,Poor,60.2,104.7,1.17,24.3,17.4,52.7
2435,7,2026-03-16,74,Moderate,39.2,64.9,1.24,43.7,12.2,27.4
2436,7,2026-03-17,181,Poor,80.4,127.9,1.59,35.9,4.4,28.6
2437,7,2026-03-18,78,Moderate,33.7,57.8,1.12,49.7,3.5,14.3
2438,7,2026-03-19,25,Good,14.5,20.5,0.91,51.0,14.9,53.9
2439,7,2026-03-20,164,Poor,67.1,100.0,1.78,41.4,7.0,30.1
2440,7,2026-03-21,139,Poor,81.2,141.1,1.03,37.4,14.1,29.5
2441,7,2026-03-22,91,Moderate,46.3,72.3,0.75,26.6,14.1,28.4
2442,7,2026-03-23,74,Moderate,34.6,53.6,0.86,27.9,17.9,33.7
2443,7,2026-03-24,41,Good,23.4,33.8,0.89,38.2,19.1,21.4
2444,7,2026-03-25,169,Poor,92.1,138.1,1.31,45.1,6.2,28.2
2445,7,2026-03-26,98,Moderate,56.6,91.5,1.42,49.7,15.8,18.1
2446,7,2026-03-27,104,Poor,49.9,78.2,1.19,56.8,14.4,39.0
2447,7,2026-03-28,124,Poor,58.0,98.2,1.14,29.6,14.1,19.2
2448,7,2026-03-29,86,Moderate,34.5,53.2,1.69,33.5,20.6,42.9
